Business Id,Business Name,Address,By Appointment Only,Open On Weekend,Stars
MGxr9ExvbaEObzdCzYdafA,Health,Glendale AZ 85308,1,1,5.0,
AlDg2paXcapGYGUR1ACIXQ,Health,7660 S Mcclintock Dr Ste 101 Tempe AZ 85284,1,0,4.0,
qfPJgYNaJ-whCrjVgFCsyw,Health,6787 W Tropicana Ave Ste 110 Spring Valley Las Vegas NV 89103,0,1,5.0,
w9VoUxYXfhAV7KnoFD24sg,Health,3326 N 3rd Ave Ste 203 Phoenix AZ 85013,0,0,5.0,
SaEt2PTHT8MCAdgkxTB8Zg,Health,4210 E Bell Rd Phoenix AZ 85032,0,1,4.0,
vnFzhIWQtjsPVWzDrcMaiQ,Health,7751 W Flamingo Rd Ste A-100 Spring Valley Las Vegas NV 89147,1,0,3.5,
OpdDAA5Kdb4b3NoKisJaUQ,Health,2915 W Rose Garden Ln Ste 102 Phoenix AZ 85027,1,0,3.5,
WK3BXdhMytcMewLGETLgLg,Health,9250 W Thomas Rd Ste 100 Phoenix AZ 85037,0,1,3.0,
K3I3G4e2v5bqzWtkEJnxGg,Health,10001 S Eastern Ave Ste 103 Anthem Henderson NV 89052,0,0,3.5,
9kB0cI25-aD-bLvxxa4Qgw,Health,7045 East 3rd Ave Scottsdale AZ 85251,1,0,2.5,
gyrHlxgsxo9PIpyXGQq8Cg,Health,2222 E Highland Ave Ste 300 Phoenix AZ 85016,1,0,2.5,
6WL6biOOR4OLOrzZPOIRhg,Health,14045 N 7th St Ste 3 Phoenix AZ 85022,1,0,5.0,
N-HP_fVMRbauRNz8cwhMog,Health,7120 N Durango Ste H-170 Centennial Las Vegas NV 89149,0,1,4.0,
9ymqarFl8SyO-5FpZCVSsg,Health,4150 Blue Diamond Rd Ste 107 Southwest Las Vegas NV 89139,0,1,4.5,
UFj7ke5CtKUzBi1Nt9FHsA,Health,8820 W Charleston Blvd Suite 103 Westside Las Vegas NV 89117,0,1,4.5,
AErUVAX4z6Zi0rIMD1IFKA,Health,430 W Warner Rd Ste 104 Tempe AZ 85284,1,1,5.0,
5yofqgNtK9gJKoonn4ruCg,Health,9555 S Eastern Ave Ste 140 Southeast Las Vegas NV 89123,0,1,3.0,
3aumJyR1gN1BmK_ugiiENg,Health,10100 S Eastern Ave Ste 110 Anthem Henderson NV 89052,0,1,2.5,
JnE9kVtBXf05aI7R6V6cIw,Health,10335 N Scottsdale Rd Ste E Scottsdale AZ 85253,0,1,5.0,
kc84DXInz4TBcIGj5Mxp9w,Health,7611 W Cactus Rd Peoria AZ 85381,0,1,5.0,
yD8cIZfV2d0PLpVjn3pUJw,Health,10652 S Eastern Ave Ste A Anthem Henderson NV 89052,0,1,3.0,
_jvevtzOritUu8ihwnToIA,Health,8300 W Cheyenne Ave Ste 106 Summerlin Las Vegas NV 89129,0,1,3.5,
h9PzJgONngAbpqEja0BWIg,Health,2269 N Green Valley Pkwy Henderson NV 89014,0,1,2.5,
YWAc-nMsUw6suELTjmYGiA,Health,6125 W Tropicana Ave Ste A Las Vegas NV 89103,0,1,4.0,
nhXFcFJrZVGiBgQDXeO9lw,Health,4575 W Charleston Blvd Ste A Westside Las Vegas NV 89102,0,1,3.0,
X9Au2X8td9ymmVyDYozxaw,Health,Walmart 7200 Arroyo Crossing Pkwy Spring Valley Las Vegas NV 89113,1,0,4.0,
TjpK9vgmSKGZCIPzA_8d2g,Health,9073 W Post Rd Spring Valley Las Vegas NV 89148,1,0,5.0,
0pAl4IwLIH-pF7luLvFG1A,Health,9920 W Cheyenne Ave Summerlin Las Vegas NV 89129,1,0,3.0,
-V_3xBb9a3Gt2SIJZQ8Y0g,Health,3195 St Rose Pkwy Ste 210 Southeast Henderson NV 89052,1,0,4.0,
fSV8LSNpC-iUA6ZT0lKfpA,Health,10613 N Hayden Dr Ste J-102 Scottsdale AZ 85260,0,1,2.5,
J1DKEITA_XaDXVn6-Ds8-g,Health,6480 W Flamingo Rd Ste A Las Vegas NV 89103,0,1,4.5,
GMcgmVw6PbNpMhjuWcNWTQ,Health,Chandler AZ 85225,0,0,5.0,
eScwU2uTLpxK8Oxfh0jOnQ,Health,9280 W Sunset Rd Spring Valley Las Vegas NV 89148,1,0,2.0,
NFLMCbm_otEcLRpEYLH8nQ,Health,9140 W Post Rd Spring Valley Las Vegas NV 89148,1,0,2.0,
fJ2gicPli51a9V75n0bPFQ,Health,375 N Stephanie St Ste 1511 Henderson NV 89014,1,0,4.5,
ZNVkcqLW_Ufv8mPAoF6hcQ,Health,3195 St Rose Pkwy Ste 100 Southeast Henderson NV 89052,1,0,3.5,
HMMgqPr5fIuEreKtXBrJIQ,Health,10345 S Eastern Ave Ste 120 Anthem Henderson NV 89052,1,1,5.0,
DmF_LAh0CyqoIJldcQoi-w,Health,7555 E Osborn Rd Ste 102 Scottsdale AZ 85251,1,1,5.0,
ywI_M2TezsdnOF6_CwDpkw,Health,K E Centers for Advanced Medicine 8205 W Warm Springs Rd Southwest Las Vegas NV 89113,0,0,5.0,
XyHJTg5zGDh5ckwJxahQ-g,Health,20 E Thomas Rd Ste 2200 Phoenix AZ 85012,1,1,5.0,
_QlclR037qMZjpe9-iuU5A,Health,4770 Spring Mountain Rd Ste 103 Chinatown Las Vegas NV 89102,0,1,4.0,
2JkMwUj_IYz-MD2PAildQw,Health,6140 S Fort Apache Rd Ste 110 Spring Valley Las Vegas NV 89148,1,0,3.0,
NQ-fN-coqVu-oIDDDsFffQ,Health,4434 E Brown Rd Ste 104 Mesa AZ 85205,1,0,4.5,
1fq0oSjDuD2yurPHEugPUA,Health,10105 Banburry Cross Dr Ste 445 Summerlin Las Vegas NV 89144,1,0,5.0,
-wjHfJFa8P8FARIxy1LS2A,Health,1600 E Woodlawn Rd Ste 362 Charlotte NC 28209,0,0,5.0,
wm7OTL0vq-Xu1HfdY_IG7Q,Health,740 Dorrell Ln Ste 170 North Las Vegas NV 89084,1,1,4.5,
eBBxKO9ud8Wk7chEJa612g,Health,1378 Paseo Verde Pkwy Ste 100 Henderson NV 89012,1,0,4.5,
L5J_uHdQfsP8Szqv2EufFA,Health,3303 S Lindsay Rd Gilbert AZ 85297,0,0,3.5,
FuhmLmy9rhc-9NisoFH6vw,Health,35908 S Old Black Canyon Hwy Black Canyon City AZ 85324,0,1,3.0,
6-hf8iDa5UbNQ3bLHqUSHA,Health,9377 E Bell Rd Ste 347 Scottsdale AZ 85260,1,1,3.5,
rOBfPL7Yfc_wJsuFuHCpDg,Health,2752 Pleasant Rd Ste 110 Fort Mill SC 29708,0,0,5.0,
batQtbTwaIzK2o6sONqH7Q,Health,5301 W Glendale Ave Glendale AZ 85301,0,0,3.5,
DTYpU472wIg2X1kjvlIe1Q,Health,801 S Pavillion Center Dr Summerlin Las Vegas NV 89144,1,1,3.0,
VUkYfp-DljqFzQHckfUWFg,Health,2233 Matthews Township Pkwy Ste H1 Matthews NC 28105,0,1,4.5,
KaYGKvZR7E7NGNmxI4vjNw,Health,1935 N. Stapley Dr Mesa AZ 85203,0,1,3.5,
nRLOlJcdyFw_V17KiTtAmg,Health,5705 Centennial Center Blvd Ste 150 Northwest Las Vegas NV 89149,0,0,4.0,
I6mqi3f1_2rl19dn4PiKgg,Health,2222 E Highland Ave Ste 300 Phoenix AZ 85016,1,0,3.0,
OKdXW2cNzVgRCZUbs_B-HQ,Health,Fiesta Mall 1445 W Southern Ave Ste 2192 Mesa AZ 85202,0,0,2.5,
RSZGcM_TSzFOQxqvrH_AbQ,Health,401 E Jefferson St Phoenix AZ 85004,0,1,4.5,
8ZYwESJDApWP2Vb8XEk1tg,Health,10777 W Twain Ave Ste 150-A South Summerlin Las Vegas NV 89135,0,1,2.5,
oKxLsMO0j1vJI8xMWdGYvg,Health,3150 N Tenaya Way Ste 100 Northwest Las Vegas NV 89128,1,0,4.0,
Ynt0ISjG5tfekLOT42bjCw,Health,9691 Trailwood Dr Summerlin Las Vegas NV 89134,0,1,3.5,
mWbsp6UeD_I7zNQAjSc-OA,Health,6461 N Durango Dr Centennial Las Vegas NV 89149,1,0,5.0,
s-3qrLAHwz7pWuDueNNPdw,Health,2960 St Rose Pkwy Ste 120 Southeast Henderson NV 89052,1,0,2.0,
Buq6ukqrngy2xOzpoZGWDg,Health,Chaparral Plaza 7908 E Chaparral Rd Suite 105 Scottsdale AZ 85250,0,1,4.5,
Gj6y2RPTdb3YHMzjLjQ-Mw,Health,855 Sam Newell Rd Ste 203 Matthews NC 28105,0,1,5.0,
e_Rh2Brcb4Dmx4MaRNrW8w,Health,4802 N 16th St Phoenix AZ 85016,0,0,5.0,
2BQwRuhhyCuNXI-kM0owYg,Health,Gilbert AZ 85233,1,1,5.0,
sp1qzPudsiyhKs7Qhdvzvw,Health,3806 N 3rd St Phoenix AZ 85012,1,1,1.5,
r_m4VJ04IL2VAe37OgkgJw,Health,500 E Windmill Ln Ste 120 Southeast Las Vegas NV 89123,1,1,5.0,
GLmISfAZwznMqDJB5BFxtQ,Health,2629 N Scottsdale Rd Scottsdale AZ 85257,0,0,3.5,
Dc9QRxSyyqThtpQGrqKyYg,Health,5320 S Rainbow Blvd Ste 300 Spring Valley Las Vegas NV 89118,1,0,4.0,
ayqNor0mYeYrD5fDnBIvsw,Health,2501 E Southern Ave Ste 18 Tempe AZ 85282,0,0,2.0,
juJ2wyIC-HuTuSapBOQeWw,Health,Summerlin Summerlin Las Vegas NV 89144,1,0,5.0,
OFn8L96Ohz8KmCJMW-izNg,Health,Trendsetter Eyewear 1225 S Ft Apache Rd Ste 145 Westside Las Vegas NV 89117,0,0,4.0,
e4FM01_iF_2LLN_yiaYcHA,Health,1848 N 52nd St Phoenix AZ 85008,0,0,4.5,
602gnSwkHsGfftakZ1ckaA,Health,10701 N Scottsdale Rd Ste 105 Scottsdale AZ 85254,0,1,4.5,
g1CpjyZh-2m-8fVYgeUIUA,Health,3247 W Liberty Ave Dormont Dormont PA 15216,1,0,5.0,
qRyiBbHWhCyH2TlIGKoKFA,Health,7400 S Power Rd Ste 120 Gilbert AZ 85297,1,0,4.0,
CB98jqp3uffVmVfthspkrA,Health,8415 N Pima Rd Ste 100 Scottsdale AZ 85258,1,0,5.0,
EgyzoNo76gKJ28dP8LBWwA,Health,4500 E Bell Rd Bld.6 Ste152 Phoenix AZ 85032,0,0,5.0,
h3ZtV0jrxEHp7PmEIAGpDA,Health,Paradise Village Gateway 10625 N Tatum Blvd Unit D138 Phoenix AZ 85028,0,1,4.5,
twFlGCu417iYr-ZsBOqJtg,Health,3705 South Arizona Avenue Suite 1 Chandler AZ 85248,0,1,3.5,
MQA0bf1L6yRRLJTTK1wBVw,Health,12775 West Bell Road Suite 100 Surprise AZ 85378,0,1,1.5,
pN4jqdn84fs2Eq14thXbMw,Health,2720 West Baseline Road Suite 140 Tempe AZ 85283,0,1,2.5,
sgc5cOJVTsYU6aiuy8afhQ,Health,3244 South Mill Avenue Suite 101 Tempe AZ 85282,0,1,3.0,
mI83TzzmAaewYuYz7yNUYg,Health,1507 North Litchfield Road Suite 200 Goodyear AZ 85395,0,1,4.0,
0MXEjPJdyOUHVWnoE6UPjA,Health,18583 N 59th Ave Glendale AZ 85308,0,0,5.0,
yX4DfpZyJEei0ULu-OFJlw,Health,20359 N 59th Ave Ste 101 Glendale AZ 85308,0,0,4.5,
k1RMVKnVb9wPnwV47yns5A,Health,139 E Warm Springs Rd Ste 120 Southeast Las Vegas NV 89119,1,0,4.5,
rKJCIvF2BClYlLdd4DgRqw,Health,7500 E Deer Valley Scottsdale AZ 85255,1,0,5.0,
16TYrZFb2OraLI1LYDx0gw,Health,4530 E Ray Rd Ste 190 Phoenix AZ 85044,0,0,2.5,
8Ls8uwZnll6nQw7oY7gb0Q,Health,8420 W Warm Springs Ave Ste  110 Southwest Las Vegas NV 89113,1,0,4.5,
5o9gFSvFKTOudHurthUPQg,Health,3555 S Fort Apache Rd Ste 151 Spring Valley Las Vegas NV 89147,1,0,5.0,
gItxUFfYnwh781OZhYiCvw,Health,10135 E Via Linda Ste C112 Scottsdale AZ 85258,0,1,5.0,
_izZ_euPbjphpiobMkLzSw,Health,3624 N Wells Fargo Ave Scottsdale AZ 85251,0,0,5.0,
PbpteWXwtpXOcjNmM237cA,Health,4000 N Central Ave Ste 110 Phoenix AZ 85012,1,1,5.0,
VwGqkAlidzAfPhQ8dpmV1g,Health,8725 S Kyrene Rd Ste 106 Tempe AZ 85284,0,0,4.0,
8VotxsHXFwfbHtOPAPazzA,Health,4100 N Martin Luther King Blvd Ste A North Las Vegas NV 89032,0,0,3.0,
3Dsswpmy4D5nJtY28L-0ag,Health,4815 W Russell Rd Ste 6F Las Vegas NV 89118,1,0,5.0,
iz5l-3DOxBRrToWL2GQImQ,Health,1828 E 7th St Uptown Charlotte NC 28204,1,0,5.0,
styKUKE-z3OoSB7eeuY-uw,Health,8821 W Sahara Ave Ste 120 The Lakes Las Vegas NV 89117,1,0,5.0,
S2ePEeTSDuC3_XJFeEke9Q,Health,9075 S Eastern Av #4 Ste 4 Southeast Las Vegas NV 89123,1,1,4.0,
ZEdxD8f-ZfPtdHECR4Y1jw,Health,15435 N Scottsdale Rd Ste 140 Scottsdale AZ 85254,0,1,4.5,
iJF4nk1kxLjcjW3pi_FaVA,Health,5701 W Charleston Blvd Ste 207 Westside Las Vegas NV 89146,0,0,4.5,
Nn7w0B09A1ZRxHlXlmYpbA,Health,3150 S Gilbert Rd Ste 1 Chandler AZ 85286,1,0,4.0,
flrqde2ZcASRZl5a8CTcUw,Health,8014 N 19th Ave Phoenix AZ 85021,0,1,3.5,
TKeBd_Pga579GMKdOWgPfQ,Health,4915 E Baseline Rd Ste 110 Gilbert AZ 85234,1,0,4.5,
ZQ2HxbgbaiFlsErNZGMTAQ,Health,4440 S Durango Dr Spring Valley Las Vegas NV 89147,0,1,5.0,
R2fEyU5AMeYdjHJBhsoNiw,Health,4425 E Agave Ste 106 Phoenix AZ 85044,1,0,5.0,
PpmATmf3Oxtv2J86n4pDYA,Health,7207 S 39th Ave Phoenix AZ 85041,1,0,5.0,
-L1-FLPMWfnqz4rdrYaOxA,Health,8285 W Arby Ave Ste 280 Southwest Las Vegas NV 89113,1,0,2.0,
AAwZ0nprbmOxpOjZQl6Kzw,Health,10815 W McDowell Rd Ste 304 Avondale AZ 85392,1,0,2.0,
ygxnaDJvt0LnqwPD2NDpiw,Health,1400 S Dobson Rd Mesa AZ 85202,0,1,4.0,
8ojKlhgQ4EmwB85tq9Dp-A,Health,35th Ave Phoenix AZ 85083,0,0,5.0,
Fjkb1wQYSu6Z6sB_k7Xuiw,Health,7377 S Jones Blvd Ste 108 Southwest Las Vegas NV 89139,0,1,4.0,
TwJLNaZMfzheQknsXzcfug,Health,8820 Maryland Pkwy Ste 115 Southeast Las Vegas NV 89123,1,1,5.0,
KOkhp9ItxYjxcse-M9oHgg,Health,7135 E Camelback Rd Ste 173 Scottsdale AZ 85251,0,0,5.0,
fo9wHE1wquRo0FJllBKdQg,Health,8322 E Hartford Dr Scottsdale AZ 85255,0,1,2.5,
uvZGLMypU9UDTsOGVhV9ug,Health,2865 Siena Heights Dr Ste 101 Anthem Henderson NV 89052,0,0,3.5,
m5tNDEsJ5xLW5iSHhFchZA,Health,Centennial Hills Hospital 6850 N Durango Dr Ste 310 Centennial Las Vegas NV 89149,1,0,5.0,
HaMB_Il_dqTws5QQ2cltHQ,Health,565 Marks St Ste 190 Henderson NV 89014,1,1,4.5,
8e8TiiCzN3wfbedO6KTzhw,Health,8989 E Via Linda Unit 117A Scottsdale AZ 85258,0,1,3.5,
Eq0jt_nQKDdZUrrVduY4BQ,Health,5845 E Still Cir Mesa AZ 85206,0,0,4.0,
AKjg0PYkROfiowIG2iv0Jw,Health,3111 W Chandler Blvd Ste 1124 Chandler AZ 85226,0,0,3.5,
SVHfa6EqoRDc-hfrNsbwKQ,Health,170 Green Valley Pkwy Ste 9 Henderson NV 89012,1,0,5.0,
HcPHNMjlkbg-RlMMRRPDjA,Health,3132 N 7th St Phoenix AZ 85014,1,0,5.0,
Nkfo8rmm8YrWY1JbK7_KWw,Health,5401 Walnut St Ste 300 Shadyside Pittsburgh PA 15232,1,0,2.5,
btRvyrGXPtDvtGW9NdQoKw,Health,8170 S Eastern Ave Ste 7 Southeast Las Vegas NV 89123,0,1,4.5,
ydvExQSfSVAW8KAm5HmomA,Health,8636 North 59th Ave Ste 103 Glendale AZ 85302,0,1,2.5,
Y07xc3h7z6HaPPJ5oixMxg,Health,5715 N 19th Ave Phoenix AZ 85015,0,1,4.0,
LJhT4ityPcbvKD-2VtgIvA,Health,Walgreens 8500 W Cheyenne Ave Northwest Las Vegas NV 89129,0,0,4.0,
1YZWz-BOVCyCltM5a-SxPw,Health,931 E Elliot Rd Ste 115 Tempe AZ 85284,0,0,3.5,
ORzOJJTNe_9dlICqhVKhAw,Health,803 W Elliot Rd Chandler AZ 85225,0,0,5.0,
dG5wqAr7GGgDNh4CTEEl2w,Health,7970 E Thompson Peak Pkwy Ste 103 Scottsdale AZ 85255,1,0,3.5,
HgBoEJqYeUdgmnos1KXIQQ,Health,2830 E Brown Rd Ste C12 Mesa AZ 85213,1,0,5.0,
DpYmAEx1phLM1m4MUUjddA,Health,270 W Lake Mead Pkwy Henderson NV 89015,1,0,2.5,
Zf0HfXrJC2D_28hikuidcA,Health,10175 W Twain St Ste 110 Spring Valley Las Vegas NV 89147,1,0,4.0,
g8iEV-83hYzsrxtLNnTHZw,Health,2048 E Baseline Rd Ste C-6 Mesa AZ 85204,0,1,5.0,
4lsscsQcs7ai0x_1rNTPrQ,Health,20280 N 59th Ave Ste 107 Glendale AZ 85308,0,1,5.0,
24dWo4xMrxlYMVdsbQSUsQ,Health,1303 S Longmore Ste 1 Mesa AZ 85202,1,0,4.0,
AqDro01Pa-fDBBn9oM_TOw,Health,2510 E Hunt Hwy Ste 29 San Tan Valley AZ 85243,1,0,1.0,
IHxUwsnEAmRNGlrxhlKvKw,Health,Tempe AZ 85282,1,0,5.0,
tn4wth3hL6_SEFhSa0LlLw,Health,7369 W Bell Rd Ste 3 Peoria AZ 85382,0,1,2.5,
kEyQT_z0Y3KJzuitfcfdqg,Health,5435 Prosperity Church Rd Charlotte NC 28269,0,0,3.5,
jlsSztB6MV0Oybz8vsAoBw,Health,653 N Town Center Dr Ste 104 Summerlin Las Vegas NV 89144,1,0,5.0,
R5py2475LpPn0Z-5W4oBKw,Health,20750 N John Wayne Pkwy Maricopa AZ 85139,0,1,3.0,
BPvmh4C5Vj3HorimYK6_UA,Health,207 N Gilbert Rd Ste 001 Gilbert AZ 85234,0,1,1.5,
9U1CC4wntDIouYb0JfiGgg,Health,500 E Windmill Ln Southeast Las Vegas NV 89123,1,1,3.0,
Vp60--d_7i0ker0tPmdtYg,Health,355 5th Ave Ste 1500 Downtown Pittsburgh PA 15222,1,0,5.0,
-i-MDrKiW2ImO13xTa9zjQ,Health,607 S Decatur Blvd Westside Las Vegas NV 89107,0,0,5.0,
plk8_fbizxameMzXOuAhmg,Health,333 W Thomas Rd Ste 100 Phoenix AZ 85013,0,1,4.5,
Lz8ERhDYKWCIcvv4Kr0aeA,Health,2905 W Warner Rd Ste 23 Chandler AZ 85224,1,0,3.0,
MAxR-mDIBZheWste_0qcaQ,Health,16601 N 40th St Ste 227 Phoenix AZ 85032,1,0,3.0,
YCBbcGStZnyJ-RcjZHXQRg,Health,2701 E Thomas Ste H Phoenix AZ 85016,1,0,5.0,
HVyLH1CP1XZQOThjN6C-Lg,Health,4045 E Bell Rd Ste 109 Phoenix AZ 85032,1,0,5.0,
e7dZBT047xrs-e021wDP3w,Health,5575 S Durango Rd Ste 103 Spring Valley Las Vegas NV 89113,0,0,2.5,
AqECV1jVIEa3N4G5tKnosg,Health,1941 W Guadalupe Rd Ste 117 Mesa AZ 85202,0,0,3.5,
hQ4qUqwo8GlqWjSmwUzhLQ,Health,5105 S Durango Dr Spring Valley Las Vegas NV 89113,1,0,5.0,
XbhwzKDj7uSIhQo1vj_6Lw,Health,525 S Watson Rd Buckeye AZ 85226,0,0,2.0,
r1-Hjqur34FH8lyrNtpKHA,Health,13843 N Tatum Blvd Phoenix AZ 85032,0,1,3.5,
SZHnKzIOstAB6O7U5FVT_w,Health,4 Sunset Way Ste A-3 Henderson NV 89014,0,0,4.5,
hAApV4VhHxKWvgB7YVSx0A,Health,26 Huntingdon Place Leith Edinburgh EH7 4AT,0,0,4.5,
cZZ1yXGoR-ZNzGEy9vzNfQ,Health,2055 E Windmill Ln Suite 105 Southeast Las Vegas NV 89123,1,1,5.0,
boNqaIu2WyV1g7kNOwbemw,Health,8160 W Union Hills Dr Glendale AZ 85308,0,0,4.5,
9vXLnvZAXAuQvbg87QGxmQ,Health,6804 W Cheyenne Ave Northwest Las Vegas NV 89108,1,0,5.0,
b5wgtq3Xx65qrgW1OveOHg,Health,5310 W Thunderbird Rd Ste 308 Glendale AZ 85306,0,0,3.5,
0UUkNioLVWbZg768NOopbQ,Health,1311 W Sunset Rd Ste 105 Henderson NV 89014,0,1,4.5,
oA4TV0PZHE1hRrPc_ClKNg,Health,3131 E Thunderbird Road Suite A Phoenix AZ 85302,0,1,5.0,
73e554b7wai6qmoyWogLbw,Health,43 S Stephanie St Stephanie Beltway Plz Henderson NV 89012,0,1,4.0,
PIK0HKZBXYp1oK6iNVFc6w,Health,203 Lothrop St Oakland Pittsburgh PA 15213,1,0,2.0,
hye6THbaFXpN-Xx6_WSdPw,Health,Mesa AZ 85213,1,1,5.0,
oaignfT_ulnZl1c0BMYUhw,Health,1239 S Higley Rd Ste 103 Mesa AZ 85206,0,1,4.5,
nUPBbiFIVe_klSemph9HLw,Health,3104 E Indian School Ste 200 Phoenix AZ 85016,1,0,3.5,
D53-4-E836aVJy_BKe2tRA,Health,4985 W Tropicana Ave Ste 103 Las Vegas NV 89103,0,1,4.0,
bErJvpZ-xLNa3M4ess15sQ,Health,9480 S Eastern Ave Ste 258 Southeast Las Vegas NV 89123,1,1,5.0,
GL5LUSvGB03gOAMYGQd21g,Health,7585 E Redfield Rd Ste 105 Scottsdale AZ 85260,0,1,5.0,
X15wgTXpLD-bJd9dMmZ1aA,Health,710 W Elliot Rd Ste 102 Tempe AZ 85284,0,1,3.5,
2L-SsXw71-SxO4inSd56UA,Health,2851 N Tenaya Way Ste 208 Las Vegas NV 89128,1,0,3.5,
H2y0DCskC-f-2AiKLMxafQ,Health,9A Castle Street Edinburgh New Town Edinburgh EH2 3AH,0,1,4.5,
gtC7_y3qu3T1JE3itkj8Nw,Health,19420 N 59th Ave Glendale AZ 85308,1,1,4.0,
8QqPxmpKSt66IoOm3_fWqw,Health,4611 E Shea Blvd Bldg 3 Ste 190 Phoenix AZ 85028,1,0,2.5,
KOid5B8QBzToKPy2QpzIMQ,Health,3320 N Buffalo Ste 103 Northwest Las Vegas NV 89129,1,0,5.0,
VwxaYPHraSWtg5-6iRElGg,Health,4160 N Craftsman Ct Ste 202 Scottsdale AZ 85251,1,0,5.0,
q04JXbc4keqc7cF0rbyaeQ,Health,RT 95 N N Rainbow Blvd Exit Las Vegas NV,1,1,5.0,
71PAw5tf7lYMOvQTYdQc7w,Health,6850 N Durango Dr Ste 202 Centennial Las Vegas NV 89149,1,0,3.5,
sbqLELuU4kw2AxH9ks0I2A,Health,501 Freeport Rd Aspinwall Pittsburgh PA 15215,1,0,5.0,
dqJrh--xGo1EJDjQD6YZgQ,Health,3615 N 16th St Ste 21 Phoenix AZ 85016,1,1,3.0,
eethSHoV6EDeMhIBpPtfdw,Health,10001 S Eastern Ave Ste 210 Anthem Henderson NV 89052,1,0,3.0,
cU5xHa0y_cTqTGaV9epIhA,Health,700 Rayovac Dr Ste 320 Madison WI 53711,1,0,5.0,
XfB6Z2xvUJO5wUkpsPOPmQ,Health,7144 E Stetson Dr Scottsdale AZ 85251,1,1,4.5,
ps9gah-b3oUrx_YRbWuLDw,Health,8820 Maryland Pkwy Ste 115 Southeast Las Vegas NV 89123,1,1,5.0,
XqJSVqYuoDjDEQQy7xsKgg,Health,5380 S Rainbow Blvd Ste 208 Spring Valley Las Vegas NV 89118,0,0,4.0,
1pwJPGu1ekX_FZdn-wO5kg,Health,961 N McQueen Rd Chandler AZ 85225,1,0,5.0,
ZAsiPaHRBoOLGhAjC5EBfQ,Health,4450 S Rural Rd Bldg C Ste 222 Tempe AZ 85282,1,1,5.0,
SXV-bf-A_fDnP8XZgyNznA,Health,14100 N Northsight Blvd Scottsdale AZ 85260,1,0,4.5,
Qu97L8c9woW-IkGNto93bQ,Health,16578 W Greenway Rd Ste 216 Surprise AZ 85388,1,0,4.0,
qNzO84LisdblDvlGJwYQgg,Health,18261 N Pima Rd Scottsdale AZ 85255,1,0,5.0,
dMHuaaspFU5jUqkpLiZhaQ,Health,21617 N 9th Ave Phoenix AZ 85027,0,1,4.5,
d-SQrvKxI4ahTH-UmsK89A,Health,10201 N Scottsdale Rd Scottsdale AZ 85254,1,1,2.0,
oVCWFedHRWLc28FaUPmU_Q,Health,2908 Oak Lake Blvd Ste 201 Charlotte NC 28208,1,0,3.5,
rIzN35VlUhwi2tdEqCvtzA,Health,5043B N 7th Ave Phoenix AZ 85013,1,1,5.0,
g1j7KJMNYBepQjRpi2cE1A,Health,4485 S Buffalo Ave Spring Valley Las Vegas NV 89147,1,1,4.5,
l76Pnq6nPNXt1ZpgqnYS0w,Health,8114 E Cactus Rd Ste 230 Scottsdale AZ 85260,1,1,5.0,
SqyK4A58RY65EmZUwaJ6pQ,Health,1306 The Plz Uptown Charlotte NC 28205,0,1,4.5,
yjNXFAx4V5yI4CX0VDAdDw,Health,3150 N Tenaya Way Ste 165 Las Vegas NV 89128,1,0,2.5,
5NwhVxwD2XkFwt380RmPxA,Health,291 N Pecos Rd Henderson NV 89074,1,1,3.5,
Xgu0oHJiAeoeMBGXHUT74w,Health,5773 Rue Bannantyne Montréal QC H4H 1H3,1,0,4.0,
9LO6L8FuFIerysdCEigOuA,Health,42211 N 41st Dr Ste A109 Anthem AZ 85086,1,0,5.0,
DJBT2ekKUwIf-hs61ZMCmA,Health,14275 N 87th St Ste 110 Scottsdale AZ 85260,1,0,5.0,
APxQhtcVPBK9I0Xh9xoPuw,Health,16640 Hawfield Way Dr Ste 101 Ballantyne Charlotte NC 28277,1,0,5.0,
UVoJTD_DhJOvue60T6_4pg,Health,6466 S Higley Rd Ste 101 Gilbert AZ 85298,1,0,5.0,
hV-FzNJNznWCgnq8a0mmiQ,Health,2875 W Ray Rd Ste 16 Chandler AZ 85224,1,1,4.5,
wvf6ZM9uU-FURgRgqi1I-Q,Health,3070 S Dobson Rd Chandler AZ 85248,1,0,4.0,
0BWU5er9gbx5ccFUWHFl2g,Health,5300 Spring Mountain Rd Chinatown Las Vegas NV 89146,0,0,3.5,
uP5UsKdJMCYVfE152ZMEdw,Health,9689 N Hayden Rd Ste 21 Scottsdale AZ 85258,1,1,5.0,
a9vf5LWadKTVx3uEWypx-w,Health,28248 N Tatum Blvd Ste B4 Cave Creek AZ 85331,0,0,4.0,
g8KmAZ2lfwzPwsMzZHo2vA,Health,2839 St Rose Pkwy Ste 100 Anthem Henderson NV 89052,1,0,5.0,
5Rw0eZwBNJZ2jhN2zKtuIA,Health,Fort Apache at Charleston 1215 S Fort Apache Rd #150 Westside Las Vegas NV 89117,0,1,4.5,
h9oB7LQHATfVX-pegVjVbA,Health,2208 S Nellis Blvd Ste 5 Sunrise Las Vegas NV 89104,0,1,2.0,
CPmo85Gj6yFAqGmgTb70cA,Health,1930 Village Ctr Cir Summerlin Las Vegas NV 89134,0,0,1.0,
8wKIgZ8zaPBzYDvjGjMcYA,Health,725 Providence Rd Ste 301 Elizabeth Charlotte NC 28207,1,0,4.5,
